Time (s),Voltage(V)
3.3384112615971245e-08,0.2735
3.339192511597125e-08,0.27377
3.339973761597125e-08,0.27501
3.3407550115971244e-08,0.27613
3.3415362615971235e-08,0.27636
3.342317511597124e-08,0.2755
3.343098761597124e-08,0.27404
3.343880011597123e-08,0.27278
3.3446612615971224e-08,0.27183
3.345442511597123e-08,0.2704
3.346223761597123e-08,0.26701
3.347005011597122e-08,0.26001
3.347786261597121e-08,0.24909
3.348567511597122e-08,0.23502
3.349348761597122e-08,0.21938
3.350130011597121e-08,0.20374
3.35091126159712e-08,0.18868
3.3516925115971206e-08,0.17402
3.352473761597121e-08,0.15907
3.35325501159712e-08,0.14315
3.354036261597119e-08,0.12649
3.3548175115971195e-08,0.10968
3.35559876159712e-08,0.09329
3.356380011597119e-08,0.07751
3.357161261597118e-08,0.06187
3.3579425115971184e-08,0.04595
3.358723761597119e-08,0.02966
3.359505011597118e-08,0.01296
3.360286261597117e-08,-0.00345
3.361067511597117e-08,-0.01932
3.361848761597118e-08,-0.03478
3.362630011597117e-08,-0.05026
3.363411261597116e-08,-0.06628
3.364192511597116e-08,-0.08272
3.3649737615971166e-08,-0.0991
3.365755011597116e-08,-0.11521
3.366536261597115e-08,-0.13072
3.367317511597115e-08,-0.14596
3.3680987615971155e-08,-0.16135
3.3688800115971146e-08,-0.17689
3.3696612615971137e-08,-0.19207
3.370442511597114e-08,-0.20561
3.3712237615971144e-08,-0.21631
3.3720050115971135e-08,-0.22393
3.3727862615971126e-08,-0.2286
3.373567511597113e-08,-0.23126
3.3743487615971134e-08,-0.23293
3.3751300115971124e-08,-0.23432
3.3759112615971115e-08,-0.23586
3.376692511597112e-08,-0.2375
3.377473761597112e-08,-0.23913
3.378255011597111e-08,-0.24092
3.3790362615971104e-08,-0.24255
3.379817511597111e-08,-0.24372
3.380598761597111e-08,-0.24424
3.38138001159711e-08,-0.24414
3.382161261597109e-08,-0.24397
3.38294251159711e-08,-0.24422
3.38372376159711e-08,-0.24523
3.384505011597109e-08,-0.24714
3.385286261597108e-08,-0.24928
3.3860675115971086e-08,-0.25096
3.386848761597109e-08,-0.25192
3.387630011597108e-08,-0.25222
3.388411261597107e-08,-0.25252
3.3891925115971075e-08,-0.25313
3.389973761597108e-08,-0.254
3.390755011597107e-08,-0.25511
3.391536261597106e-08,-0.25599
3.3923175115971064e-08,-0.25648
3.393098761597107e-08,-0.25674
3.393880011597106e-08,-0.25682
3.394661261597105e-08,-0.25701
3.3954425115971053e-08,-0.25716
3.396223761597106e-08,-0.25718
3.397005011597105e-08,-0.2575
3.397786261597104e-08,-0.25823
3.398567511597104e-08,-0.25935
3.3993487615971046e-08,-0.26066
3.400130011597104e-08,-0.26143
3.400911261597103e-08,-0.26139
3.401692511597103e-08,-0.2605
3.4024737615971036e-08,-0.25927
3.4032550115971026e-08,-0.25877
3.404036261597102e-08,-0.25931
3.404817511597102e-08,-0.26054
3.4055987615971025e-08,-0.26178
3.4063800115971015e-08,-0.26213
3.4071612615971006e-08,-0.26163
3.407942511597101e-08,-0.26081
3.4087237615971014e-08,-0.26041
3.4095050115971004e-08,-0.26114
3.4102862615970995e-08,-0.26271
3.4110675115971e-08,-0.26424
3.4118487615971e-08,-0.26504
3.4126300115970994e-08,-0.26467
3.4134112615970984e-08,-0.26358
3.414192511597099e-08,-0.26256
3.414973761597099e-08,-0.26212
3.415755011597098e-08,-0.26265
3.416536261597097e-08,-0.26378
3.417317511597098e-08,-0.2649
3.418098761597098e-08,-0.26565
3.418880011597097e-08,-0.26568
3.419661261597096e-08,-0.26512
3.4204425115970966e-08,-0.26441
3.421223761597097e-08,-0.26385
3.422005011597096e-08,-0.26389
3.422786261597095e-08,-0.26459
3.4235675115970955e-08,-0.26558
3.424348761597096e-08,-0.26644
3.425130011597095e-08,-0.26671
3.425911261597094e-08,-0.26629
3.4266925115970945e-08,-0.26574
3.427473761597095e-08,-0.26551
3.428255011597094e-08,-0.26596
3.429036261597093e-08,-0.26688
3.4298175115970934e-08,-0.26753
3.430598761597094e-08,-0.26731
3.431380011597093e-08,-0.26613
3.432161261597092e-08,-0.26452
3.432942511597092e-08,-0.26356
3.4337237615970927e-08,-0.26383
3.434505011597092e-08,-0.26518
3.435286261597091e-08,-0.26694
3.436067511597091e-08,-0.26817
3.4368487615970916e-08,-0.26844
3.4376300115970906e-08,-0.26801
3.43841126159709e-08,-0.26741
3.43919251159709e-08,-0.26731
3.4399737615970905e-08,-0.26781
3.4407550115970896e-08,-0.26844
3.4415362615970886e-08,-0.2689
3.442317511597089e-08,-0.26902
3.4430987615970894e-08,-0.26885
3.4438800115970885e-08,-0.2686
3.4446612615970875e-08,-0.26833
3.445442511597088e-08,-0.26818
3.446223761597088e-08,-0.26819
3.4470050115970874e-08,-0.26839
3.4477862615970864e-08,-0.26901
3.448567511597087e-08,-0.27009
3.449348761597087e-08,-0.27112
3.450130011597086e-08,-0.27154
3.4509112615970854e-08,-0.27098
3.451692511597086e-08,-0.26974
3.452473761597086e-08,-0.26852
3.453255011597085e-08,-0.26799
3.454036261597084e-08,-0.26846
3.4548175115970847e-08,-0.26966
3.455598761597085e-08,-0.27053
3.456380011597084e-08,-0.27051
3.457161261597083e-08,-0.26963
3.4579425115970836e-08,-0.26868
3.458723761597084e-08,-0.26843
3.459505011597083e-08,-0.26921
3.460286261597082e-08,-0.27059
3.4610675115970825e-08,-0.27188
3.461848761597083e-08,-0.27217
3.462630011597082e-08,-0.2714
3.463411261597081e-08,-0.27009
3.4641925115970814e-08,-0.26911
3.464973761597082e-08,-0.26896
3.465755011597081e-08,-0.26965
3.46653626159708e-08,-0.27069
3.46731751159708e-08,-0.27172
3.468098761597081e-08,-0.27207
3.46888001159708e-08,-0.27176
3.469661261597079e-08,-0.27096
3.470442511597079e-08,-0.27014
3.4712237615970796e-08,-0.26967
3.4720050115970787e-08,-0.26982
3.472786261597078e-08,-0.27045
3.473567511597078e-08,-0.27144
3.4743487615970785e-08,-0.27204
3.4751300115970776e-08,-0.27198
3.4759112615970766e-08,-0.27131
3.476692511597077e-08,-0.27056
3.4774737615970774e-08,-0.27033
3.4782550115970765e-08,-0.27092
3.4790362615970756e-08,-0.27179
3.479817511597076e-08,-0.27246
3.4805987615970763e-08,-0.272
3.4813800115970754e-08,-0.2705
3.4821612615970745e-08,-0.26872
3.482942511597075e-08,-0.26765
3.483723761597075e-08,-0.26796
3.484505011597074e-08,-0.26952
3.4852862615970734e-08,-0.27127
3.486067511597074e-08,-0.27252
3.486848761597074e-08,-0.27255
3.487630011597073e-08,-0.27185
3.488411261597072e-08,-0.27114
3.489192511597073e-08,-0.27102
3.489973761597073e-08,-0.27158
3.490755011597072e-08,-0.27247
3.491536261597071e-08,-0.27297
3.4923175115970716e-08,-0.27314
3.493098761597072e-08,-0.27279
3.493880011597071e-08,-0.27233
3.49466126159707e-08,-0.27199
3.4954425115970705e-08,-0.27178
3.496223761597071e-08,-0.27179
3.49700501159707e-08,-0.27213
3.497786261597069e-08,-0.27277
3.4985675115970694e-08,-0.27388
3.49934876159707e-08,-0.27483
3.500130011597069e-08,-0.27518
3.500911261597068e-08,-0.27466
3.501692511597068e-08,-0.27345
3.502473761597069e-08,-0.2723
3.503255011597068e-08,-0.27195
3.504036261597067e-08,-0.27247
3.504817511597067e-08,-0.27365
3.5055987615970676e-08,-0.27444
3.506380011597067e-08,-0.2743
3.507161261597066e-08,-0.27338
3.507942511597066e-08,-0.2724
3.5087237615970665e-08,-0.27225
3.5095050115970656e-08,-0.27319
3.5102862615970647e-08,-0.27465
3.511067511597065e-08,-0.27591
3.5118487615970654e-08,-0.27606
3.5126300115970645e-08,-0.27509
3.5134112615970636e-08,-0.27365
3.514192511597064e-08,-0.27256
3.5149737615970644e-08,-0.27243
3.5157550115970634e-08,-0.27318
3.5165362615970625e-08,-0.27427
3.517317511597063e-08,-0.27522
3.518098761597063e-08,-0.27551
3.5188800115970623e-08,-0.27513
3.5196612615970614e-08,-0.27434
3.520442511597062e-08,-0.27352
3.521223761597062e-08,-0.27309
3.522005011597061e-08,-0.27319
3.52278626159706e-08,-0.27377
3.523567511597061e-08,-0.27456
3.524348761597061e-08,-0.27508
3.52513001159706e-08,-0.27503
3.525911261597059e-08,-0.27446
3.5266925115970596e-08,-0.27378
3.52747376159706e-08,-0.27359
3.528255011597059e-08,-0.27402
3.529036261597058e-08,-0.27476
3.5298175115970585e-08,-0.27519
3.530598761597059e-08,-0.27461
3.531380011597058e-08,-0.2731
3.532161261597057e-08,-0.2713
3.5329425115970574e-08,-0.27017
3.533723761597058e-08,-0.27039
3.534505011597057e-08,-0.27172
3.535286261597056e-08,-0.27336
3.5360675115970563e-08,-0.27452
3.536848761597057e-08,-0.27462
3.537630011597056e-08,-0.27401
3.538411261597055e-08,-0.27327
3.539192511597055e-08,-0.27296
3.5399737615970556e-08,-0.27324
3.540755011597055e-08,-0.27373
3.541536261597054e-08,-0.27411
3.542317511597054e-08,-0.27427
3.5430987615970546e-08,-0.27414
3.5438800115970536e-08,-0.27394
3.544661261597053e-08,-0.27363
3.545442511597053e-08,-0.2733
3.5462237615970535e-08,-0.27311
3.5470050115970525e-08,-0.27315
3.5477862615970516e-08,-0.27375
3.548567511597052e-08,-0.27481
3.5493487615970524e-08,-0.27574
3.5501300115970514e-08,-0.276
3.5509112615970505e-08,-0.27513
3.551692511597051e-08,-0.27357
3.552473761597051e-08,-0.27215
3.5532550115970504e-08,-0.27153
3.5540362615970494e-08,-0.27206
3.55481751159705e-08,-0.2732
3.55559876159705e-08,-0.27398
3.556380011597049e-08,-0.2739
3.5571612615970483e-08,-0.27299
3.557942511597049e-08,-0.27216
3.558723761597049e-08,-0.27211
3.559505011597048e-08,-0.27293
3.560286261597047e-08,-0.27421
3.5610675115970476e-08,-0.27513
3.561848761597048e-08,-0.27506
3.562630011597047e-08,-0.27415
3.563411261597046e-08,-0.2729
3.5641925115970465e-08,-0.27206
3.564973761597047e-08,-0.27192
3.565755011597046e-08,-0.27226
3.566536261597045e-08,-0.27291
3.5673175115970455e-08,-0.27349
3.568098761597046e-08,-0.27379
3.568880011597045e-08,-0.27378
3.569661261597044e-08,-0.27341
3.5704425115970444e-08,-0.27283
3.571223761597045e-08,-0.27225
3.572005011597044e-08,-0.272
3.572786261597043e-08,-0.27239
3.573567511597043e-08,-0.2733
3.574348761597044e-08,-0.2741
3.575130011597043e-08,-0.27427
3.575911261597042e-08,-0.27363
3.576692511597042e-08,-0.27259
3.5774737615970426e-08,-0.27194
3.5782550115970417e-08,-0.27213
3.579036261597041e-08,-0.27297
3.579817511597041e-08,-0.27355
3.5805987615970415e-08,-0.27283
3.5813800115970406e-08,-0.27076
3.5821612615970396e-08,-0.26826
3.58294251159704e-08,-0.26671
3.5837237615970404e-08,-0.26689
3.5845050115970395e-08,-0.26818
3.5852862615970385e-08,-0.26861
3.586067511597039e-08,-0.26584
3.586848761597039e-08,-0.25824
3.5876300115970384e-08,-0.24607
3.5884112615970375e-08,-0.23097
3.589192511597038e-08,-0.21499
3.589973761597038e-08,-0.19959
3.590755011597037e-08,-0.18512
3.5915362615970364e-08,-0.17107
3.592317511597037e-08,-0.15677
3.593098761597037e-08,-0.1417
3.593880011597036e-08,-0.12601
3.594661261597035e-08,-0.11006
3.5954425115970357e-08,-0.09393
3.596223761597036e-08,-0.07765
3.597005011597035e-08,-0.06121
3.597786261597034e-08,-0.0447
3.5985675115970346e-08,-0.02855
3.599348761597035e-08,-0.01289
3.600130011597034e-08,0.00231
3.600911261597033e-08,0.01741
3.6016925115970335e-08,0.03298
3.602473761597034e-08,0.04926
3.603255011597033e-08,0.06599
3.604036261597032e-08,0.08255
3.6048175115970324e-08,0.09824
3.605598761597033e-08,0.11291
3.606380011597032e-08,0.12705
3.607161261597031e-08,0.14154
3.607942511597031e-08,0.15721
3.608723761597032e-08,0.17416
3.609505011597031e-08,0.19139
3.61028626159703e-08,0.20725
3.61106751159703e-08,0.2198
3.6118487615970306e-08,0.22796
3.61263001159703e-08,0.23197
3.613411261597029e-08,0.23313
3.614192511597029e-08,0.2335
3.6149737615970295e-08,0.23465
3.6157550115970286e-08,0.23709
3.6165362615970277e-08,0.24037
3.617317511597028e-08,0.24329
3.6180987615970284e-08,0.24491
3.6188800115970275e-08,0.24525
3.6196612615970266e-08,0.24498
3.620442511597027e-08,0.24521
3.6212237615970273e-08,0.24656
3.6220050115970264e-08,0.24884
3.6227862615970255e-08,0.25137
3.623567511597026e-08,0.25313
3.624348761597026e-08,0.2537
3.625130011597025e-08,0.25349
3.6259112615970244e-08,0.25322
3.626692511597025e-08,0.25374
3.627473761597025e-08,0.25524
3.628255011597024e-08,0.25714
3.629036261597023e-08,0.25869
3.629817511597024e-08,0.25905
3.630598761597024e-08,0.25812
3.631380011597023e-08,0.25664
3.632161261597022e-08,0.25555
3.6329425115970226e-08,0.25573
3.633723761597023e-08,0.2573
3.634505011597022e-08,0.25954
3.635286261597021e-08,0.26156
3.6360675115970215e-08,0.26244
3.636848761597022e-08,0.26204
3.637630011597021e-08,0.26109
3.63841126159702e-08,0.26044
3.6391925115970204e-08,0.26075
3.639973761597021e-08,0.26205
3.64075501159702e-08,0.26365
3.641536261597019e-08,0.26487
3.6423175115970193e-08,0.26515
3.64309876159702e-08,0.26456
3.643880011597019e-08,0.26378
3.644661261597018e-08,0.26335
3.645442511597018e-08,0.26361
3.6462237615970186e-08,0.26451
3.647005011597018e-08,0.26558
3.647786261597017e-08,0.26657
3.648567511597017e-08,0.26713
3.6493487615970175e-08,0.26716
3.6501300115970166e-08,0.26698
3.650911261597016e-08,0.2667
3.651692511597016e-08,0.2666
3.6524737615970165e-08,0.26688
3.6532550115970155e-08,0.26748
3.6540362615970146e-08,0.2683
3.654817511597015e-08,0.26892
3.6555987615970154e-08,0.26887
3.6563800115970144e-08,0.26837
3.6571612615970135e-08,0.26772
3.657942511597014e-08,0.26756
3.658723761597014e-08,0.26834
3.6595050115970133e-08,0.26984
3.6602862615970124e-08,0.27151
3.661067511597013e-08,0.27247
3.661848761597013e-08,0.27211
3.662630011597012e-08,0.27088
3.663411261597011e-08,0.26947
3.664192511597012e-08,0.26885
3.664973761597012e-08,0.26943
3.665755011597011e-08,0.27074
3.66653626159701e-08,0.27216
3.6673175115970106e-08,0.27286
3.668098761597011e-08,0.27246
3.66888001159701e-08,0.2715
3.669661261597009e-08,0.27054
3.6704425115970095e-08,0.27026
3.67122376159701e-08,0.27086
3.672005011597009e-08,0.2718
3.672786261597008e-08,0.27275
3.6735675115970084e-08,0.27317
3.674348761597009e-08,0.27283
3.675130011597008e-08,0.2721
3.675911261597007e-08,0.27141
3.6766925115970074e-08,0.27133
3.677473761597008e-08,0.27213
3.678255011597007e-08,0.27322
3.679036261597006e-08,0.27416
3.679817511597006e-08,0.27424
3.6805987615970067e-08,0.27308
3.681380011597006e-08,0.27123
3.682161261597005e-08,0.2695
3.682942511597005e-08,0.26887
3.6837237615970056e-08,0.26982
3.6845050115970046e-08,0.27156
3.685286261597004e-08,0.27336
3.686067511597004e-08,0.27424
3.6868487615970045e-08,0.27377
3.6876300115970035e-08,0.27262
3.6884112615970026e-08,0.2716
3.689192511597003e-08,0.2715
